Example No.,TR-FRET (GDP) IC50 (nM),pERK IC50 (nM),SPR Keq (nM),SMILES,Image from Patent,Structure,curated IUPAC,IUPAC salt free,salt,stereo comment,Smiles (2),Smiles (Canonical),calculated mass,MS Info (patent),molweight (patent),diff molweight,SPR Keq (nM) (NX),TR-FRET (GDP) IC50 (nM) (NX),pERK IC50 (NX),R1,R2,R3,R4,Core of [Smiles (2)] for [Ad-hoc query] in [Ad-hoc list],rdkit:TPSA,status,comment,FG Status,Details,FG Comment,Prediction Status,Prob(<= 3 cm-6/s),LE-MDCK Classification,status (2),comment (2),FG Status (2),Details (2),FG Comment (2),Prediction Status (2),Prob(<= -5 cm/s),PAMPA Classification,status (3),comment (3),FG Status (3),Details (3),Prob(<= 10 uM),FG Comment (3),Prediction Status (3),pH6.8 HT Solubility Classification,status (4),comment (4),FG Status (4),Details (4),FG Comment (4),Prediction Status (4),nibr:logD(pH=7.4),status (5),comment (5),FG Status (5),Details (5),FG Comment (5),Prediction Status (5),nibr:logP,status (6),comment (6),map:HLM_CLint (0.95 confidence interval),map:HLM_CLint,status (7),comment (7),map:RLM_CLint (0.95 confidence interval),map:RLM_CLint
193,12.5,8517.9,,OCC#CC1=C2C(C3=C(F)C4=NC(OCC56CCCN5CCC6)=NC(N7C[C@@](N8)([H])CC[C@@]8([H])C7)=C4C=N3)=CC=CC2=CC=C1,,"3-(8-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-((tetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)pyrido[4,3-d]pyrimidin-7-yl)naphthalen-1-yl)prop-2-yn-1-ol","3-(8-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-((tetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)pyrido[4,3-d]pyrimidin-7-yl)naphthalen-1-yl)prop-2-yn-1-ol","3-(8-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-((tetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)pyrido[4,3-d]pyrimidin-7-yl)naphthalen-1-yl)prop-2-yn-1-ol",,,OCC#CC1=C2C(C3=C(F)C4=NC(OCC56CCCN5CCC6)=NC(N7C[C@@](N8)([H])CC[C@@]8([H])C7)=C4C=N3)=CC=CC2=CC=C1,OCC#Cc1cccc2cccc(-c3ncc4c(N5C[C@@H]6CC[C@H](C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,578.2805525989,(M+H).,579.3,1.01944740110002,,12.5,8517.9,C1CN2CCCC2(CO[*:1])C1,C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],OCC#Cc1cccc2cccc([*:4])c12,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,86.64,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.9702003002166748, ""> 3"": 0.02979969047009945}}",,OK,0.970200300216675,<= 1.5 cm-6/s,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.4548174603174604, ""> -5"": 0.5451825396825397}}",,OK,0.45481746031746,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.035781562, '> 10uM': 0.96421844}}",0.0357815623283386,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,2.90004740972917,OK,correct SMILES,OK,{},,OK,4.42617010320519,OK,correct SMILES,0.923674657001,Inconclusive,OK,correct SMILES,0.785445047387,Inconclusive
194,150.8,,,OCC#CC1=C2C(C3=C(F)C4=NC(OC[C@H]5N(C)CCC5)=NC(N6C[C@@](N7)([H])CC[C@@]7([H])C6)=C4C=N3)=CC=CC2=CC=C1,,"3-(8-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(((S)-1-methylpyrrolidin-2-yl)methoxy)pyrido[4,3-d]pyrimidin-7-yl)naphthalen-1-yl)prop-2-yn-1-ol","3-(8-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(((S)-1-methylpyrrolidin-2-yl)methoxy)pyrido[4,3-d]pyrimidin-7-yl)naphthalen-1-yl)prop-2-yn-1-ol","3-(8-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(((S)-1-methylpyrrolidin-2-yl)methoxy)pyrido[4,3-d]pyrimidin-7-yl)naphthalen-1-yl)prop-2-yn-1-ol",,,OCC#CC1=C2C(C3=C(F)C4=NC(OC[C@H]5N(C)CCC5)=NC(N6C[C@@](N7)([H])CC[C@@]7([H])C6)=C4C=N3)=CC=CC2=CC=C1,CN1CCC[C@H]1COc1nc(N2C[C@@H]3CC[C@H](C2)N3)c2cnc(-c3cccc4cccc(C#CCO)c34)c(F)c2n1,552.2649025347,(M+H).,553.3,1.03509746529994,,150.8,,CN1CCC[C@H]1CO[*:1],C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],OCC#Cc1cccc2cccc([*:4])c12,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,86.64,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.9402688145637512, ""> 3"": 0.05973116308450699}}",,OK,0.940268814563751,<= 1.5 cm-6/s,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.4921798506464535, ""> -5"": 0.5078201493535466}}",,OK,0.492179850646453,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.006059766, '> 10uM': 0.99394023}}",0.00605976581573486,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,2.43254669236606,OK,correct SMILES,OK,{},,OK,4.48726972961462,OK,correct SMILES,0.616704939648,Inconclusive,OK,correct SMILES,0.554695383136,Inconclusive
195,20.7,2461.5,,CC#CC1=CC=CC2=CC=CC(C3=C(F)C4=NC(OCC56CCCN5CCC6)=NC(N7C[C@@](N8)([H])CC[C@@]8([H])C7)=C4C=N3)=C12,,"4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-7-(8-(prop-1-yn-1-yl)naphthalen-1-yl)-2-((tetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-7-(8-(prop-1-yn-1-yl)naphthalen-1-yl)-2-((tetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-7-(8-(prop-1-yn-1-yl)naphthalen-1-yl)-2-((tetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)pyrido[4,3-d]pyrimidine",,,CC#CC1=CC=CC2=CC=CC(C3=C(F)C4=NC(OCC56CCCN5CCC6)=NC(N7C[C@@](N8)([H])CC[C@@]8([H])C7)=C4C=N3)=C12,CC#Cc1cccc2cccc(-c3ncc4c(N5C[C@@H]6CC[C@H](C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,562.2856379768,(M+H).,563.3,1.01436202319996,,20.7,2461.5,C1CN2CCCC2(CO[*:1])C1,C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],CC#Cc1cccc2cccc([*:4])c12,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,66.41,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.9627052545547485, ""> 3"": 0.03729476407170296}}",,OK,0.962705254554749,<= 1.5 cm-6/s,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.38188733915168155, ""> -5"": 0.6181126608483186}}",,OK,0.381887339151682,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.08945936, '> 10uM': 0.91054064}}",0.0894593596458435,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,3.49552938872866,OK,correct SMILES,OK,{},,OK,4.73851927103231,OK,correct SMILES,0.439036548923,Inconclusive,OK,correct SMILES,0.982202441545,Inconclusive
196,467,,,FC1=C(C2=C3OC(F)(F)OC3=CC=C2)N=CC4=C(N5C[C@@](N6)([H])CC[C@@]6([H])C5)N=C(OCC78CCCN7CCC8)N=C41,,"4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(2,2-difluorobenzo[d][1,3]dioxol-4-yl)-8-fluoro-2-((tetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(2,2-difluorobenzo[d][1,3]dioxol-4-yl)-8-fluoro-2-((tetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(2,2-difluorobenzo[d][1,3]dioxol-4-yl)-8-fluoro-2-((tetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)pyrido[4,3-d]pyrimidine",,,FC1=C(C2=C3OC(F)(F)OC3=CC=C2)N=CC4=C(N5C[C@@](N6)([H])CC[C@@]6([H])C5)N=C(OCC78CCCN7CCC8)N=C41,Fc1c(-c2cccc3c2OC(F)(F)O3)ncc2c(N3C[C@@H]4CC[C@H](C3)N4)nc(OCC34CCCN3CCC4)nc12,554.2253234284,(M+H).,555.3,1.07467657159987,,467,,C1CN2CCCC2(CO[*:1])C1,C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],FC1(F)Oc2cccc([*:4])c2O1,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,84.87,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.4447099566459656, ""> 3"": 0.5552900433540344}}",,OK,0.444709956645966,inconclusive,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.38281628462117745, ""> -5"": 0.6171837153788224}}",,OK,0.382816284621177,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.031080782, '> 10uM': 0.9689192}}",0.0310807824134827,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,2.21873312833558,OK,correct SMILES,OK,{},,OK,3.96271948803882,OK,correct SMILES,1.44806035654,Inconclusive,OK,correct SMILES,0.799499383595,Inconclusive
197,99.9,,,FC1=C(C2=CC=CC(C(F)(F)F)=C2C(F)(F)F)N=CC3=C(N4C[C@@](N5)([H])CC[C@@]5([H])C4)N=C(OCC67CCCN6CCC7)N=C31,,"4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(2,3-bis(trifluoromethyl)phenyl)-8-fluoro-2-((tetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(2,3-bis(trifluoromethyl)phenyl)-8-fluoro-2-((tetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(2,3-bis(trifluoromethyl)phenyl)-8-fluoro-2-((tetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)pyrido[4,3-d]pyrimidine",,,FC1=C(C2=CC=CC(C(F)(F)F)=C2C(F)(F)F)N=CC3=C(N4C[C@@](N5)([H])CC[C@@]5([H])C4)N=C(OCC67CCCN6CCC7)N=C31,Fc1c(-c2cccc(C(F)(F)F)c2C(F)(F)F)ncc2c(N3C[C@@H]4CC[C@H](C3)N4)nc(OCC34CCCN3CCC4)nc12,610.2291069842,(M+H).,611.2,0.970893015800016,,99.9,,C1CN2CCCC2(CO[*:1])C1,C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],FC(F)(F)c1cccc([*:4])c1C(F)(F)F,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,66.41,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.814271092414856, ""> 3"": 0.18572887778282166}}",,OK,0.814271092414856,inconclusive,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.37239185061035085, ""> -5"": 0.6276081493896494}}",,OK,0.372391850610351,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.1186502, '> 10uM': 0.8813498}}",0.118650197982788,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,3.45401225342966,OK,correct SMILES,OK,{},,OK,4.9179747865208,OK,correct SMILES,1.05364137391,Inconclusive,OK,correct SMILES,0.552201578758,Inconclusive
198,20.3,2425.5,,N#CC1=C2C(C3=C(F)C4=NC(OCC56CCCN5CCC6)=NC(N7C[C@@](N8)([H])CC[C@@]8([H])C7)=C4C=N3)=CC=CC2=CC=C1,,"8-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-((tetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)pyrido[4,3-d]pyrimidin-7-yl)-1-naphthonitrile","8-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-((tetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)pyrido[4,3-d]pyrimidin-7-yl)-1-naphthonitrile","8-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-((tetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)pyrido[4,3-d]pyrimidin-7-yl)-1-naphthonitrile",,,N#CC1=C2C(C3=C(F)C4=NC(OCC56CCCN5CCC6)=NC(N7C[C@@](N8)([H])CC[C@@]8([H])C7)=C4C=N3)=CC=CC2=CC=C1,N#Cc1cccc2cccc(-c3ncc4c(N5C[C@@H]6CC[C@H](C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,549.2652368857,(M+H).339,550.3,1.03476311429995,,20.3,2425.5,C1CN2CCCC2(CO[*:1])C1,C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],N#Cc1cccc2cccc([*:4])c12,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,90.2,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.7563276290893555, ""> 3"": 0.24367235600948334}}",,OK,0.756327629089355,inconclusive,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.3663139037027379, ""> -5"": 0.6336860962972619}}",,OK,0.366313903702738,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.07456863, '> 10uM': 0.9254314}}",0.0745686292648315,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,2.86844381872012,OK,correct SMILES,OK,{},,OK,4.28886225817457,OK,correct SMILES,0.924967763223,Inconclusive,OK,correct SMILES,0.989472785405,Inconclusive
199,2,464.8,,CSC1=CC=CC2=CC=CC(C3=C(F)C4=NC(OCC56CCCN5CCC6)=NC(N7C[C@@](N8)([H])CC[C@@]8([H])C7)=C4C=N3)=C12,,"4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-7-(8-(methylthio)naphthalen-1-yl)-2-((tetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-7-(8-(methylthio)naphthalen-1-yl)-2-((tetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-7-(8-(methylthio)naphthalen-1-yl)-2-((tetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)pyrido[4,3-d]pyrimidine",,,CSC1=CC=CC2=CC=CC(C3=C(F)C4=NC(OCC56CCCN5CCC6)=NC(N7C[C@@](N8)([H])CC[C@@]8([H])C7)=C4C=N3)=C12,CSc1cccc2cccc(-c3ncc4c(N5C[C@@H]6CC[C@H](C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,570.2577086668,"[M+H],",571.3,1.04229133319996,,2,464.8,C1CN2CCCC2(CO[*:1])C1,C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],CSc1cccc2cccc([*:4])c12,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,66.41,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.9844653606414795, ""> 3"": 0.015534639358520508}}",,OK,0.984465360641479,<= 1.5 cm-6/s,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.3675121409261361, ""> -5"": 0.6324878590738638}}",,OK,0.367512140926136,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.102122724, '> 10uM': 0.8978773}}",0.102122724056244,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,3.45146314591795,OK,correct SMILES,OK,{},,OK,4.87201168097989,OK,correct SMILES,0.275467920387,>100 uL/min/mg,OK,correct SMILES,1.09416350694,Inconclusive
200,229.7,,,FC1=C(C2=C3C(Cl)=CC=CC3=CC=C2)N=CC4=C(N5C[C@@](N6)([H])CC[C@@]6([H])C5)N=C(OCC78COCCN7CCC8)N=C41,,"8a-(((4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloronaphthalen-1-yl)-8-fluoropyrido[4,3-d]pyrimidin-2-yl)oxy)methyl)hexahydro-1H-pyrrolo[2,1-c][1,4]oxazine","8a-(((4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloronaphthalen-1-yl)-8-fluoropyrido[4,3-d]pyrimidin-2-yl)oxy)methyl)hexahydro-1H-pyrrolo[2,1-c][1,4]oxazine","8a-(((4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloronaphthalen-1-yl)-8-fluoropyrido[4,3-d]pyrimidin-2-yl)oxy)methyl)hexahydro-1H-pyrrolo[2,1-c][1,4]oxazine",,,FC1=C(C2=C3C(Cl)=CC=CC3=CC=C2)N=CC4=C(N5C[C@@](N6)([H])CC[C@@]6([H])C5)N=C(OCC78COCCN7CCC8)N=C41,Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3C[C@@H]4CC[C@H](C3)N4)nc(OCC34CCCN3CCOC4)nc12,574.2259302126,"[M+H],",575.2,0.974069787400026,,229.7,,C1CN2CCOCC2(CO[*:1])C1,C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],Clc1cccc2cccc([*:4])c12,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,75.64,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.4403260350227356, ""> 3"": 0.5596739649772644}}",,OK,0.440326035022736,inconclusive,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.30822849652744594, ""> -5"": 0.691771503472554}}",,OK,0.308228496527446,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.09714365, '> 10uM': 0.90285635}}",0.0971436500549316,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,3.27048896663921,OK,correct SMILES,OK,{},,OK,4.67016375345932,OK,correct SMILES,0.370018280369,Inconclusive,OK,correct SMILES,0.908703636866,Inconclusive
201,70.2,13915.2,,C=CC1=CC=CC2=CC=CC(C3=C(F)C4=NC(OC[C@H]5N(C)CCC5)=NC(N6C[C@@](N7)([H])CC[C@@]7([H])C6)=C4C=N3)=C12,,"4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(((S)-1-methylpyrrolidin-2-yl)methoxy)-7-(8-vinylnaphthalen-1-yl)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(((S)-1-methylpyrrolidin-2-yl)methoxy)-7-(8-vinylnaphthalen-1-yl)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(((S)-1-methylpyrrolidin-2-yl)methoxy)-7-(8-vinylnaphthalen-1-yl)pyrido[4,3-d]pyrimidine",,,C=CC1=CC=CC2=CC=CC(C3=C(F)C4=NC(OC[C@H]5N(C)CCC5)=NC(N6C[C@@](N7)([H])CC[C@@]7([H])C6)=C4C=N3)=C12,C=Cc1cccc2cccc(-c3ncc4c(N5C[C@@H]6CC[C@H](C5)N6)nc(OC[C@@H]5CCCN5C)nc4c3F)c12,524.2699879126,"[M+H],",525.3,1.03001208739988,,70.2,13915.2,CN1CCC[C@H]1CO[*:1],C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],C=Cc1cccc2cccc([*:4])c12,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,66.41,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.9543532133102417, ""> 3"": 0.045646779239177704}}",,OK,0.954353213310242,<= 1.5 cm-6/s,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.31741003603955625, ""> -5"": 0.6825899639604437}}",,OK,0.317410036039556,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.01240468, '> 10uM': 0.9875953}}",0.0124046802520752,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,3.06391736427053,OK,correct SMILES,OK,{},,OK,5.41196402553334,OK,correct SMILES,0.526739312157,Inconclusive,OK,correct SMILES,0.903894500916,>120 uL/min/mg
202,94,10186.8,,CN1[C@H](COC2=NC(N3C[C@@](N4)([H])CC[C@@]4([H])C3)=C(C=NC(C5=C6C(Cl)=CC=CC6=CC=C5)=C7F)C7=N2)C[C@@H](OCCOC)C1,,"4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloronaphthalen-1-yl)-8-fluoro-2-(((2S,4R)-4-(2-methoxyethoxy)-1-methylpyrrolidin-2-yl)methoxy)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloronaphthalen-1-yl)-8-fluoro-2-(((2S,4R)-4-(2-methoxyethoxy)-1-methylpyrrolidin-2-yl)methoxy)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloronaphthalen-1-yl)-8-fluoro-2-(((2S,4R)-4-(2-methoxyethoxy)-1-methylpyrrolidin-2-yl)methoxy)pyrido[4,3-d]pyrimidine",,,CN1[C@H](COC2=NC(N3C[C@@](N4)([H])CC[C@@]4([H])C3)=C(C=NC(C5=C6C(Cl)=CC=CC6=CC=C5)=C7F)C7=N2)C[C@@H](OCCOC)C1,COCCO[C@@H]1C[C@@H](COc2nc(N3C[C@@H]4CC[C@H](C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)N(C)C1,606.2521449631,(M+H).,607.3,1.04785503689993,,94,10186.8,COCCO[C@@H]1C[C@@H](CO[*:1])N(C)C1,C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],Clc1cccc2cccc([*:4])c12,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,84.87,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.7887983322143555, ""> 3"": 0.21120165288448334}}",,OK,0.788798332214355,inconclusive,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.3679579143349299, ""> -5"": 0.6320420856650703}}",,OK,0.36795791433493,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.0072672963, '> 10uM': 0.9927327}}",0.0072672963142395,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,2.80763811827652,OK,correct SMILES,OK,{},,OK,4.58923403283335,OK,correct SMILES,0.461417520845,>100 uL/min/mg,OK,correct SMILES,1.02708352949,>120 uL/min/mg
203,28.1,2183.2,,F[C@H]1C[C@@]2(COC3=NC(N4C[C@@](N5)([H])CC[C@@]5([H])C4)=C(C=NC(C6=CN=CC7=C6C(Cl)=CC=C7)=C8F)C8=N3)CCCN2C1,,"4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(5-chloroisoquinolin-4-yl)-8-fluoro-2-(((2S,7aR)-2-fluorotetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(5-chloroisoquinolin-4-yl)-8-fluoro-2-(((2S,7aR)-2-fluorotetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(5-chloroisoquinolin-4-yl)-8-fluoro-2-(((2S,7aR)-2-fluorotetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)pyrido[4,3-d]pyrimidine",,,F[C@H]1C[C@@]2(COC3=NC(N4C[C@@](N5)([H])CC[C@@]5([H])C4)=C(C=NC(C6=CN=CC7=C6C(Cl)=CC=C7)=C8F)C8=N3)CCCN2C1,Fc1c(-c2cncc3cccc(Cl)c23)ncc2c(N3C[C@@H]4CC[C@H](C3)N4)nc(OC[C@]34CCCN3C[C@@H](F)C4)nc12,577.2168427315,(M+H).,578.2,0.983157268499895,,28.1,2183.2,F[C@@H]1CN2CCC[C@]2(CO[*:1])C1,C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],Clc1cccc2cncc([*:4])c12,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,79.3,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.7553656101226807, ""> 3"": 0.24463436007499695}}",,OK,0.755365610122681,inconclusive,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.34938218804079035, ""> -5"": 0.6506178119592095}}",,OK,0.34938218804079,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.08666575, '> 10uM': 0.91333425}}",0.0866657495498657,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,2.80940093398659,OK,correct SMILES,OK,{},,OK,4.58373809068012,OK,correct SMILES,1.31835610973,Inconclusive,OK,correct SMILES,0.921234012448,Inconclusive
